City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
609,Gohpur,IN,26.8833,93.6333,78.24,88,100,3.69,overcast clouds
610,Thabazimbi,ZA,-24.5917,27.4116,60.35,57,83,3.76,broken clouds
611,Tarko-Sale,RU,64.9225,77.785,49.41,75,100,11.07,overcast clouds
612,Griffith,US,41.5284,-87.4237,88.9,53,0,6.91,clear sky
613,Batticaloa,LK,7.7102,81.6924,79.38,84,98,5.35,overcast clouds
614,Karpathos,GR,35.507,27.2132,73.36,83,0,19.57,clear sky
615,Oksfjord,NO,70.2396,22.3479,51.98,90,100,10.02,overcast clouds
616,Okha,RU,53.5739,142.9478,60.87,65,94,9.37,overcast clouds
617,Puerto Del Rosario,ES,28.5004,-13.8627,74.95,83,75,9.22,broken clouds
618,Itapecerica,BR,-20.4725,-45.1256,63.41,47,38,0.27,scattered clouds
619,Vila Velha,BR,-20.3297,-40.2925,73.35,91,40,4.61,scattered clouds
620,Ca Mau,VN,9.1769,105.15,77.81,86,100,1.23,overcast clouds
621,Dwarka,IN,22.2394,68.9678,81.63,82,80,19.57,broken clouds
622,Benguela,AO,-12.5763,13.4055,67.64,85,78,4.97,broken clouds
623,Kinel-Cherkassy,RU,53.4706,51.4743,63.19,79,78,7.72,broken clouds
624,Maniitsoq,GL,65.4167,-52.9,46.76,83,89,3.71,overcast clouds
625,Ureki,GE,41.9956,41.7786,66.16,76,30,7.7,scattered clouds
626,Ushtobe,KZ,45.2514,77.9838,75.18,40,4,7.99,clear sky
627,Vallenar,CL,-28.5708,-70.7581,61.12,70,57,3.71,broken clouds
628,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.62,88,0,14.34,clear sky
629,Gravdal,NO,68.1214,13.5031,51.85,90,100,17.49,overcast clouds
630,Vestmanna,FO,62.1564,-7.1664,47.32,93,75,5.75,broken clouds
631,Rognan,NO,67.0953,15.3878,51.76,52,98,3.56,overcast clouds
632,Tevaitoa,PF,-16.7833,-151.5,78.24,75,24,11.79,few clouds
633,La Romana,DO,18.4273,-68.9728,78.51,84,70,12.35,broken clouds
634,Debre Tabor,ET,11.85,38.0167,52.11,89,21,1.1,few clouds
635,Huron,US,41.1501,-82.5499,81.97,64,21,7.09,few clouds
636,Tiarei,PF,-17.5333,-149.3333,82.42,76,22,8.63,light rain
637,Krasnyy Yar,RU,46.5331,48.3456,67.93,54,11,4.65,few clouds
638,La Merced,CO,5.4019,-75.8847,57.13,99,84,3.02,broken clouds
639,Niquero,CU,20.0431,-77.5828,75.94,84,57,10.54,broken clouds
640,Port Antonio,JM,18.18,-76.4612,85.91,81,24,9.1,few clouds
641,Alice Springs,AU,-23.7,133.8833,69.22,32,1,0.0,clear sky
642,Lumphat,KH,13.4878,106.9816,75.11,96,97,2.86,overcast clouds
643,Faridpur,BD,23.6,89.8333,80.73,88,99,5.88,overcast clouds
644,Palana,RU,59.1167,159.9667,57.24,56,17,10.29,few clouds
645,Sukhobuzimskoye,RU,56.5,93.2728,60.04,88,60,4.12,broken clouds
646,Sao Leopoldo,BR,-29.7603,-51.1472,69.4,91,99,1.59,overcast clouds
647,Yeppoon,AU,-23.1333,150.7333,65.98,66,1,9.71,clear sky
648,Mabaruma,GY,8.2,-59.7833,74.5,91,12,2.73,few clouds
649,Gilgit,PK,35.9221,74.3087,82.53,57,79,3.96,broken clouds
650,Igrim,RU,63.1906,64.4162,48.33,74,70,4.63,broken clouds
651,Nsanje,MW,-16.92,35.262,62.56,88,4,2.26,clear sky
652,Spruce Grove,CA,53.5334,-113.9187,72.75,35,31,8.12,scattered clouds
653,Broken Hill,AU,-31.95,141.4333,59.07,61,99,10.04,overcast clouds
654,Corrente,BR,-3.7367,-43.3394,78.78,61,77,3.02,broken clouds
655,Biskamzha,RU,53.4497,89.5272,52.65,97,87,3.02,overcast clouds
656,Huaiyin,CN,33.5886,119.0192,78.22,87,100,14.63,overcast clouds
657,Progreso,MX,21.2833,-89.6667,85.1,74,77,17.25,broken clouds
658,Usinsk,RU,65.9939,57.5281,45.37,78,77,7.38,broken clouds
659,Fairview,US,40.8126,-73.999,86.49,60,20,4.61,few clouds
660,Kastamonu,TR,41.5,33.6667,51.53,75,0,3.58,clear sky
661,Port Macquarie,AU,-31.4333,152.9167,59.9,78,58,12.33,broken clouds
662,Sladkovo,RU,55.5284,70.3385,54.01,94,52,6.42,broken clouds
663,Emba,KZ,48.8264,58.1442,70.66,56,72,6.76,broken clouds
664,Nouadhibou,MR,20.931,-17.0347,69.62,93,22,8.23,few clouds
665,Fare,PF,-16.7,-151.0167,78.17,75,4,10.89,clear sky
666,Wichita Falls,US,33.9137,-98.4934,98.26,28,0,12.66,clear sky
667,Anloga,GH,5.7947,0.8973,75.63,85,55,11.36,broken clouds
668,Valparaiso,CL,-33.0393,-71.6273,53.24,93,75,6.91,broken clouds
669,Tahe,CN,52.3333,124.7333,72.27,60,0,4.94,clear sky
670,Motala,SE,58.5371,15.0365,60.53,96,96,7.0,overcast clouds
671,Marystown,CA,47.1666,-55.1483,63.86,100,47,5.53,scattered clouds
672,Bow Island,CA,49.8668,-111.3684,76.62,37,90,6.33,overcast clouds
673,Husavik,IS,66.0449,-17.3389,48.07,92,26,3.76,scattered clouds
674,Dingle,PH,10.9995,122.6711,81.88,82,79,3.2,broken clouds
675,Jaicos,BR,-7.3592,-41.1378,79.97,44,79,7.47,broken clouds
